optionid,productid,catalogid,category_id,featurecaption,featuretype,featurerequired,sorting,url,info,featureid,featurename,featureprice,sorting,partnumber,imagepath,selected,hidden,optcatalogid,qty,thumbpath,colorcode
,,,,,,,,,,"6456","MicroNVR (2TB)","1299","2","+Micro2TB","assets/images/Products/PCs/MicroNVR.jpg","0","0","0","1",,
,,,,,,,,,,"6457","MicroNVR (4TB)","1399","3","+Micro4TB","assets/images/Products/PCs/micronvr_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6458","Rack Mount PlatinumNVR (16TB)","2399","6","+Platinum16TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6459","Rack Mount PlatinumNVR (24TB)","2799","7","+Platinum24TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6460","Rack Mount PlatinumNVR (4TB)","1799","4","+Platinum4TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6461","Rack Mount PlatinumNVR (8TB)","1999","5","+Platinum8TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
"1500","HD-1206","101","0","Cable Lengths","Radio","1","2","","","6355","No Cable","0","0",,,"1","0","0","1",,
,,,,,,,,,,"6356","1000' Box CAT-5 Cable w/RJ-45 Connectors","85","1","+CAT5",,"0","0","0","1",,
"1498","HD-1206","101","0","Cameras","DropImage","1","0","","","6334","12 x HD-5217 HD 1080P Bullet Cameras","0","0","-BH","assets/images/Products/Cameras/HD-IP/BH.jpg","1","0","0","1",,
,,,,,,,,,,"6335","12 x HD-4217 1080P MicroDomes","0","1","-IH","assets/images/Products/Cameras/HD-IP/IH.jpg","0","0","0","1",,
,,,,,,,,,,"6336","10 x HD-4217 Domes + 2 x HD-5217 Bullets","0","8","-IH10BH2","assets/images/Products/Cameras/HD-IP/IHBH.jpg","0","0","0","1",,
,,,,,,,,,,"6337","10 x HD-4217 Domes + 2 x HD-8217 Turrets","40","3","-IH10TH2","assets/images/Products/Cameras/HD-IP/IHTH.jpg","0","0","0","1",,
,,,,,,,,,,"6338","2 x HD-4217 Domes + 10 x HD-5217 Bullets","0","12","-IH2BH10","assets/images/Products/Cameras/HD-IP/IHBH.jpg","0","0","0","1",,
,,,,,,,,,,"6339","2 x HD-4217 Domes + 10 x HD-8217 Turrets","200","7","-IH2TH10","assets/images/Products/Cameras/HD-IP/IHTH.jpg","0","0","0","1",,
,,,,,,,,,,"6340","4 x HD-4217 Domes + 8 x HD-5217 Bullets","0","11","-IH4BH8","assets/images/Products/Cameras/HD-IP/IHBH.jpg","0","0","0","1",,
,,,,,,,,,,"6341","4 x HD-4217 Domes + 8 x HD-8217 Turrets","160","6","-IH4TH8","assets/images/Products/Cameras/HD-IP/IHTH.jpg","0","0","0","1",,
,,,,,,,,,,"6342","6 x HD-4217 Domes + 6 x HD-5217 Bullets","0","10","-IH6BH6","assets/images/Products/Cameras/HD-IP/IHBH.jpg","0","0","0","1",,
,,,,,,,,,,"6343","6 x HD-4217 Domes + 6 x HD-8217 Turrets","120","5","-IH6TH6","assets/images/Products/Cameras/HD-IP/IHTH.jpg","0","0","0","1",,
,,,,,,,,,,"6344","8 x HD-4217 Domes + 4 x HD-5217 Bullets","0","9","-IH8BH4","assets/images/Products/Cameras/HD-IP/IHBH.jpg","0","0","0","1",,
,,,,,,,,,,"6345","8 x HD-4217 Domes + 4 x HD-8217 Turrets","80","4","-IH8TH4","assets/images/Products/Cameras/HD-IP/IHTH.jpg","0","0","0","1",,
,,,,,,,,,,"6346","12 x HD-8217 1080P Turret Cameras","240","2","-LH","assets/images/Products/Cameras/HD-IP/TH.jpg","0","0","0","1",,
"1501","HD-1206","101","0","PoE Switch","Radio","1","3","","","6357","3 x 4-Port PoE Switch (100Mbps)","0","0",,,"0","0","0","1",,
,,,,,,,,,,"6358","3 x 4-Port PoE Switch (1Gbps)","150","1","+PoEGB",,"0","0","0","1",,
"1499","HD-1206","101","0","Recording","DropImage","1","1","","","6347","AVM Software (12-IP Licenses)","0","0",,"assets/images/Products/AVM/Video_DVD_250x250.jpg","1","0","0","1",,
,,,,,,,,,,"6348","MicroNVR (2TB)","1299","2","+Micro2TB","assets/images/Products/PCs/MicroNVR.jpg","0","0","0","1",,
,,,,,,,,,,"6349","MicroNVR (4TB)","1399","3","+Micro4TB","assets/images/Products/PCs/micronvr_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6350","Rack Mount PlatinumNVR (16TB)","2399","6","+Platinum16TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6351","Rack Mount PlatinumNVR (24TB)","2799","7","+Platinum24TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6352","Rack Mount PlatinumNVR (32TB)","3199","8","+Platinum32TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6353","Rack Mount PlatinumNVR (4TB)","1799","4","+Platinum4TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6354","Rack Mount PlatinumNVR (8TB)","1999","5","+Platinum8TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
"1496","HD-1606","102","0","Cable Lengths","Radio","1","2","","","6326","No Cable","0","0",,,"1","0","0","1",,
,,,,,,,,,,"6327","1000' Box CAT-5 Cable w/RJ-45 Connectors","85","1","+CAT5",,"0","0","0","1",,
"1494","HD-1606","102","0","Cameras","DropImage","1","0","","","6303","16 x HD-5217 1080P IR Bullets","0","0","-BH","assets/images/Products/Cameras/HD-IP/BH.jpg","1","0","0","1",,
,,,,,,,,,,"6304","16 x HD-4217 1080P MicroDomes","0","1","-IH","assets/images/Products/Cameras/HD-IP/IH.jpg","0","0","0","1",,
,,,,,,,,,,"6305","12 x HD-4217 Domes + 4 x HD-5217 Bullets","0","10","-IH12BH4","assets/images/Products/Cameras/HD-IP/IHBH.jpg","0","0","0","1",,
,,,,,,,,,,"6306","12 x HD-4217 Domes + 4 x HD-8217 Turrets","80","4","-IH12TH4","assets/images/Products/Cameras/HD-IP/IHTH.jpg","0","0","0","1",,
,,,,,,,,,,"6307","14 x HD-4217 Domes + 2 x HD-5217 Bullets","0","9","-IH14BH2","assets/images/Products/Cameras/HD-IP/IHBH.jpg","0","0","0","1",,
,,,,,,,,,,"6308","14 x HD-4217 Domes + 2 x HD-8217 Turrets","40","3","-IH14TH2","assets/images/Products/Cameras/HD-IP/IHTH.jpg","0","0","0","1",,
,,,,,,,,,,"6309","2 x HD-4217 Domes + 14 x HD-5217 Bullets","0","14","-IH2BH14","assets/images/Products/Cameras/HD-IP/IHBH.jpg","0","0","0","1",,
,,,,,,,,,,"6310","2 x HD-4217 Domes + 14 x HD-8217 Turrets","280","8","-IH2TH14","assets/images/Products/Cameras/HD-IP/IHTH.jpg","0","0","0","1",,
,,,,,,,,,,"6311","4 x HD-4217 Domes + 12 x HD-5217 Bullets","0","13","-IH4BH12","assets/images/Products/Cameras/HD-IP/IHBH.jpg","0","0","0","1",,
,,,,,,,,,,"6312","4 x HD-4217 Domes + 12 x HD-8217 Turrets","240","7","-IH4TH12","assets/images/Products/Cameras/HD-IP/IHTH.jpg","0","0","0","1",,
,,,,,,,,,,"6313","6 x HD-4217 Domes + 10 x HD-5217 Bullets","0","12","-IH6BH10","assets/images/Products/Cameras/HD-IP/IHBH.jpg","0","0","0","1",,
,,,,,,,,,,"6314","6 x HD-4217 Domes + 10 x HD-8217 Turrets","200","6","-IH6TH10","assets/images/Products/Cameras/HD-IP/IHTH.jpg","0","0","0","1",,
,,,,,,,,,,"6315","8 x HD-4217 Domes + 8 x HD-5217 Bullets","0","11","-IH8BH8","assets/images/Products/Cameras/HD-IP/IHBH.jpg","0","0","0","1",,
,,,,,,,,,,"6316","8 x HD-4217 Domes + 8 x HD-8217 Turrets","160","5","-IH8TH8","assets/images/Products/Cameras/HD-IP/IHTH.jpg","0","0","0","1",,
,,,,,,,,,,"6317","16 x HD-8217 1080P Turrets","320","2","-TH","assets/images/Products/Cameras/HD-IP/TH.jpg","0","0","0","1",,
"1497","HD-1606","102","0","PoE Switch","Radio","1","3","","","6328","4 x 4-Port PoE Switch (100Mbps)","0","0",,,"0","0","0","1",,
,,,,,,,,,,"6329","4 x 4-Port PoE Switch (1Gbps)","200","1","+PoEGB",,"0","0","0","1",,
"1495","HD-1606","102","0","Recording","DropImage","1","1","","","6318","AVM Software (16-IP Licenses)","0","1",,"assets/images/Products/AVM/Video_DVD_250x250.jpg","1","0","0","1",,
,,,,,,,,,,"6319","MicroNVR (2TB)","1299","3","+Micro2TB","assets/images/Products/PCs/MicroNVR.jpg","0","0","0","1",,
,,,,,,,,,,"6320","MicroNVR (4TB)","1399","4","+Micro4TB","assets/images/Products/PCs/micronvr_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6321","Rack Mount PlatinumNVR (16TB)","2399","7","+Platinum16TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6322","Rack Mount PlatinumNVR (24TB)","2799","8","+Platinum24TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6323","Rack Mount PlatinumNVR (32TB)","3199","9","+Platinum32TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6324","Rack Mount PlatinumNVR (4TB)","1799","5","+Platinum4TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
,,,,,,,,,,"6325","Rack Mount PlatinumNVR (8TB)","1999","6","+Platinum8TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","1",,
"261","NETCAM","104","0","Number of IP Licenses","Dropdown","1","0","","","1145","16 IP Camera Licenses","1200","12","-16",,"0","0","0","1",,
,,,,,,,,,,"1146","17 IP Camera Licenses","1300","13","-17",,"0","0","0","1",,
,,,,,,,,,,"1147","18 IP Camera Licenses","1400","14","-18",,"0","0","0","1",,
,,,,,,,,,,"1148","19 IP Camera Licenses","1500","15","-19",,"0","0","0","1",,
,,,,,,,,,,"1149","20 IP Camera Licenses","1600","16","-20",,"0","0","0","1",,
,,,,,,,,,,"1150","21 IP Camera Licenses","1700","17","-21",,"0","0","0","1",,
,,,,,,,,,,"1151","22 IP Camera Licenses","1800","18","-22",,"0","0","0","1",,
,,,,,,,,,,"1152","23 IP Camera Licenses","1900","19","-23",,"0","0","0","1",,
,,,,,,,,,,"1153","24 IP Camera Licenses","2000","20","-24",,"0","0","0","1",,
,,,,,,,,,,"1154","25 IP Camera Licenses","2100","21","-25",,"0","0","0","1",,
,,,,,,,,,,"1155","26 IP Camera Licenses","2200","22","-26",,"0","0","0","1",,
,,,,,,,,,,"1156","27 IP Camera Licenses","2300","23","-27",,"0","0","0","1",,
,,,,,,,,,,"1157","28 IP Camera Licenses","2400","24","-28",,"0","0","0","1",,
,,,,,,,,,,"1158","29 IP Camera Licenses","2500","25","-29",,"0","0","0","1",,
,,,,,,,,,,"1159","30 IP Camera Licenses","2600","26","-30",,"0","0","0","1",,
,,,,,,,,,,"1160","31 IP Camera Licenses","2700","27","-31",,"0","0","0","1",,
,,,,,,,,,,"1161","32 IP Camera Licenses","2800","28","-32",,"0","0","0","1",,
,,,,,,,,,,"1144","15 IP Camera Licenses","1100","11","-15",,"0","0","0","1",,
,,,,,,,,,,"1143","14 IP Camera Licenses","1000","10","-14",,"0","0","0","1",,
,,,,,,,,,,"1142","13 IP Camera Licenses","900","9","-13",,"0","0","0","1",,
,,,,,,,,,,"1141","12 IP Camera Licenses","800","8","-12",,"0","0","0","1",,
,,,,,,,,,,"1140","11 IP Camera Licenses","700","7","-11",,"0","0","0","1",,
,,,,,,,,,,"1139","10 IP Camera Licenses","600","6","-10",,"0","0","0","1",,
,,,,,,,,,,"1138","9 IP Camera Licenses","500","5","-9",,"0","0","0","1",,
,,,,,,,,,,"1137","8 IP Camera Licenses","400","4","-8",,"0","0","0","1",,
,,,,,,,,,,"1136","7 IP Camera Licenses","300","3","-7",,"0","0","0","1",,
,,,,,,,,,,"1135","6 IP Camera Licenses","200","2","-6",,"0","0","0","1",,
,,,,,,,,,,"1134","5 IP Camera Licenses","100","1","-5",,"0","0","0","1",,
,,,,,,,,,,"1133","4 IP Camera Licenses","0","0","-4",,"1","0","0","1",,
"1956","MicroNVR","105","0","CPU","Dropdown","1","0","","","9062","Intel i3 CPU ","0","0","+i3",,"1","0","0","0",,
,,,,,,,,,,"9063","Intel i5 CPU","185","1","+i5",,"0","0","0","0",,
,,,,,,,,,,"9064","Intel i7 CPU","485","2","+i7",,"0","0","0","0",,
"1954","MicroNVR","105","0","Hard Drive Size","Dropdown","1","3","","","9057","1 TB Hard Drive Installed","0","0","+1TB",,"1","0","0","1",,
,,,,,,,,,,"9058","2 TB Hard Drive Installed","75","1","+2TB",,"0","0","0","1",,
,,,,,,,,,,"9059","5 TB Hard Drive Installed w/Extended Plate","380","2","+5TB+3D",,"0","0","0","1",,
"1955","MicroNVR","105","0","M2 Drive (OS Drive)","Dropdown","1","2","","","9060","M.2 OS Drive","0","0","+M2",,"1","0","0","0",,
,,,,,,,,,,"9061","M.2 Drive - OS installed on HDD","-32.5","1",,,"0","0","0","0",,
"1953","MicroNVR","105","0","Number of IP Licenses","Dropdown","1","3","","","9035","4 IP Camera Licenses","0","0","-4",,"1","0","0","1",,
,,,,,,,,,,"9036","5 IP Camera Licenses","100","1","-5",,"0","0","0","1",,
,,,,,,,,,,"9037","6 IP Camera Licenses","200","2","-6",,"0","0","0","1",,
,,,,,,,,,,"9038","7 IP Camera Licenses","300","3","-7",,"0","0","0","1",,
,,,,,,,,,,"9039","8 IP Camera Licenses","400","4","-8",,"0","0","0","1",,
,,,,,,,,,,"9040","9 IP Camera Licenses","500","5","-9",,"0","0","0","1",,
,,,,,,,,,,"9041","10 IP Camera Licenses","600","6","-10",,"0","0","0","1",,
,,,,,,,,,,"9042","11 IP Camera Licenses","700","7","-11",,"0","0","0","1",,
,,,,,,,,,,"9043","12 IP Camera Licenses","800","8","-12",,"0","0","0","1",,
,,,,,,,,,,"9044","13 IP Camera Licenses","900","9","-13",,"0","0","0","1",,
,,,,,,,,,,"9045","14 IP Camera Licenses","1000","10","-14",,"0","0","0","1",,
,,,,,,,,,,"9046","15 IP Camera Licenses","1100","11","-15",,"0","0","0","1",,
,,,,,,,,,,"9047","16 IP Camera Licenses","1200","12","-16",,"0","0","0","1",,
,,,,,,,,,,"9048","17 IP Camera Licenses","1300","13","-17",,"0","0","0","1",,
,,,,,,,,,,"9049","18 IP Camera Licenses","1400","14","-18",,"0","0","0","1",,
,,,,,,,,,,"9050","19 IP Camera Licenses","1500","15","-19",,"0","0","0","1",,
,,,,,,,,,,"9051","20 IP Camera Licenses","1600","16","-20",,"0","0","0","1",,
,,,,,,,,,,"9052","21 IP Camera Licenses","1700","17","-21",,"0","0","0","1",,
,,,,,,,,,,"9053","22 IP Camera Licenses","1800","18","-22",,"0","0","0","1",,
,,,,,,,,,,"9054","23 IP Camera Licenses","1900","19","-23",,"0","0","0","1",,
,,,,,,,,,,"9055","24 IP Camera Licenses","2000","20","-24",,"0","0","0","1",,
,,,,,,,,,,"9056","No IP Licenses Needed","-200","21","-NoIP",,"0","0","0","0",,
"1957","MicroNVR","105","0","RAM","Dropdown","1","1","","","9065","8GB DDR4 RAM","0","0","+8GB",,"1","0","0","0",,
,,,,,,,,,,"9066","16GB DDR4 RAM","65","1","+16GB",,"0","0","0","0",,
"286","MicroHVR","106","0","Add IP Camera Licenses","Dropdown","0","2","","","1464","Add 4 IP Camera Licenses for HD IP Cameras","400","0","+4IP",,"0","0","0","1",,
,,,,,,,,,,"1465","Add 8 IP Camera Licenses for HD IP Cameras","800","1","+8IP",,"0","0","0","1",,
,,,,,,,,,,"1466","No IP Camera Licenses","0","0",,,"1","0","0","1",,
,,,,,,,,,,"1467","Add 12 IP Camera Licenses for HD IP Cameras","1200","2","+12IP",,"0","0","0","1",,
,,,,,,,,,,"1468","Add 16 IP Camera Licenses for HD IP Cameras","1600","3","+16IP",,"0","0","0","1",,
"285","MicroHVR","106","0","Hard Drive Size","Dropdown","1","1","","","1461","1 TB Hard Drive Installed","0","0","+1TB",,"1","0","0","1",,
,,,,,,,,,,"1462","2 TB Hard Drive Installed","80","1","+2TB",,"0","0","0","1",,
,,,,,,,,,,"1463","4 TB Hard Drives (2 x 2TB)","250","2","+4TB",,"0","0","0","1",,
"284","MicroHVR","106","0","Number of HD-SDI Inputs","Radio","1","0","","","1460","4 x HD-SDI Inputs","0","0","+HD4",,"1","0","0","1",,
"297","PlatinumHDVR","107","0","Add Analog Inputs","Dropdown","0","3","","","1509","No Analog Inputs","0","0",,,"1","0","0","1",,
,,,,,,,,,,"1510","Add 8 Analog BNC Inputs","550","1","+8AN",,"0","0","0","1",,
,,,,,,,,,,"1511","Add 16 Analog BNC Inputs","940","2","+16AN",,"0","0","0","1",,
"296","PlatinumHDVR","107","0","Add IP Camera Licenses","Dropdown","0","2","","","1504","Add 4 IP Camera Licenses for HD IP Cameras","400","0","+4IP",,"0","0","0","1",,
,,,,,,,,,,"1505","Add 8 IP Camera Licenses for HD IP Cameras","800","1","+8IP",,"0","0","0","1",,
,,,,,,,,,,"1506","No IP Camera Licenses","0","0",,,"1","0","0","1",,
,,,,,,,,,,"1507","Add 12 IP Camera Licenses for HD IP Cameras","1200","2","+12IP",,"0","0","0","1",,
,,,,,,,,,,"1508","Add 16 IP Camera Licenses for HD IP Cameras","1600","3","+16IP",,"0","0","0","1",,
"294","PlatinumHDVR","107","0","Hard Drive Size","Dropdown","1","1","","","1495","1 TB Hard Drive Installed","0","0","+1TB",,"1","0","0","1",,
,,,,,,,,,,"1496","2 TB Hard Drive Installed","80","1","+2TB",,"0","0","0","1",,
,,,,,,,,,,"1497","4 TB Hard Drives (2 x 2TB)","250","2","+4TB",,"0","0","0","1",,
,,,,,,,,,,"1498","6 TB Hard Drives (3 x 2TB)","375","3","+6TB",,"0","0","0","1",,
,,,,,,,,,,"1499","8 TB Hard Drives (4 x 2TB)","500","4","+8TB",,"0","0","0","1",,
"295","PlatinumHDVR","107","0","Number of HD-SDI Inputs","Radio","1","0","","","1500","4 x HD-SDI Inputs","0","0","+HD4",,"1","0","0","1",,
,,,,,,,,,,"1501","8 x HD-SDI Inputs","810","1","+HD8",,"0","0","0","1",,
,,,,,,,,,,"1502","12 x HD-SDI Inputs","1500","2","+HD12",,"0","0","0","1",,
,,,,,,,,,,"1503","16 x HD-SDI Inputs","2310","3","+HD16",,"0","0","0","1",,
"307","MicroDVR","108","0","Add IP Camera Licenses","Dropdown","0","2","","","1545","Add 4 IP Camera Licenses for HD IP Cameras","400","0","+4IP",,"0","0","0","1",,
,,,,,,,,,,"1546","Add 8 IP Camera Licenses for HD IP Cameras","800","1","+8IP",,"0","0","0","1",,
,,,,,,,,,,"1547","No IP Camera Licenses","0","0",,,"1","0","0","1",,
,,,,,,,,,,"1548","Add 12 IP Camera Licenses for HD IP Cameras","1200","2","+12IP",,"0","0","0","1",,
,,,,,,,,,,"1549","Add 16 IP Camera Licenses for HD IP Cameras","1600","3","+16IP",,"0","0","0","1",,
"306","MicroDVR","108","0","Hard Drive Size","Dropdown","1","1","","","1540","1 TB Hard Drive Installed","0","0","+1TB",,"1","0","0","1",,
,,,,,,,,,,"1541","2 TB Hard Drive Installed","80","1","+2TB",,"0","0","0","1",,
,,,,,,,,,,"1542","4 TB Hard Drives (2 x 2TB)","250","2","+4TB",,"0","0","0","1",,
,,,,,,,,,,"1543","6 TB Hard Drives (3 x 2TB)","375","3","+6TB",,"0","0","0","1",,
,,,,,,,,,,"1544","8 TB Hard Drives (4 x 2TB)","500","4","+8TB",,"0","0","0","1",,
"305","MicroDVR","108","0","Number of Analog Inputs","Radio","1","0","","","1538","8 x Analog BNC Inputs","0","1","+8AN",,"1","0","0","1",,
,,,,,,,,,,"1539","16 x Analog BNC Inputs","390","3","+16AN",,"0","0","0","1",,
"1981","PlatinumNVR","109","0","CPU","Dropdown","1","0","","","9390","Intel i5 CPU","0","0","+i5",,"1","0","0","0",,
,,,,,,,,,,"9391","Intel i7 CPU","315","1","+i7",,"0","0","0","0",,
"1980","PlatinumNVR","109","0","Hard Drive Size","Dropdown","1","1","","","9384","1 TB Hard Drive Installed + M.2 OS Drive","0","0","+1TB",,"1","0","0","1",,
,,,,,,,,,,"9385","2 TB Hard Drive Installed + M.2 OS Drive","30","1","+2TB",,"0","0","0","1",,
,,,,,,,,,,"9386","4 TB Hard Drives + M.2 OS Drive","120","2","+4TB",,"0","0","0","1",,
,,,,,,,,,,"9387","8 TB Hard Drives + M.2 OS Drive","320","3","+8TB",,"0","0","0","1",,
,,,,,,,,,,"9388","16 TB Hard Drives + M.2 OS Drive","720","4","+16TB",,"0","0","0","1",,
,,,,,,,,,,"9389","32 TB Hard Drives + M.2 OS Drive","1520","5","+32TB",,"0","0","0","1",,
"1979","PlatinumNVR","109","0","Number of IP Licenses","Dropdown","1","4","","","9337","4 IP Camera Licenses","0","0","-4",,"1","0","0","1",,
,,,,,,,,,,"9338","5 IP Camera Licenses","100","1","-5",,"0","0","0","1",,
,,,,,,,,,,"9339","6 IP Camera Licenses","200","2","-6",,"0","0","0","1",,
,,,,,,,,,,"9340","7 IP Camera Licenses","300","3","-7",,"0","0","0","1",,
,,,,,,,,,,"9341","8 IP Camera Licenses","400","4","-8",,"0","0","0","1",,
,,,,,,,,,,"9342","9 IP Camera Licenses","500","5","-9",,"0","0","0","1",,
,,,,,,,,,,"9343","10 IP Camera Licenses","600","6","-10",,"0","0","0","1",,
,,,,,,,,,,"9344","11 IP Camera Licenses","700","7","-11",,"0","0","0","1",,
,,,,,,,,,,"9345","12 IP Camera Licenses","800","8","-12",,"0","0","0","1",,
,,,,,,,,,,"9346","13 IP Camera Licenses","900","9","-13",,"0","0","0","1",,
,,,,,,,,,,"9347","14 IP Camera Licenses","1000","10","-14",,"0","0","0","1",,
,,,,,,,,,,"9348","15 IP Camera Licenses","1100","11","-15",,"0","0","0","1",,
,,,,,,,,,,"9349","16 IP Camera Licenses","1200","12","-16",,"0","0","0","1",,
,,,,,,,,,,"9350","17 IP Camera Licenses","1300","13","-17",,"0","0","0","1",,
,,,,,,,,,,"9351","18 IP Camera Licenses","1400","14","-18",,"0","0","0","1",,
,,,,,,,,,,"9352","19 IP Camera Licenses","1500","15","-19",,"0","0","0","1",,
,,,,,,,,,,"9353","20 IP Camera Licenses","1600","16","-20",,"0","0","0","1",,
,,,,,,,,,,"9354","21 IP Camera Licenses","1700","17","-21",,"0","0","0","1",,
,,,,,,,,,,"9355","22 IP Camera Licenses","1800","18","-22",,"0","0","0","1",,
,,,,,,,,,,"9356","23 IP Camera Licenses","1900","19","-23",,"0","0","0","1",,
,,,,,,,,,,"9357","24 IP Camera Licenses","2000","20","-24",,"0","0","0","1",,
,,,,,,,,,,"9358","25 IP Camera Licenses","2100","21","-25",,"0","0","0","1",,
,,,,,,,,,,"9359","26 IP Camera Licenses","2200","22","-26",,"0","0","0","1",,
,,,,,,,,,,"9360","27 IP Camera Licenses","2300","23","-27",,"0","0","0","1",,
,,,,,,,,,,"9361","28 IP Camera Licenses","2400","24","-28",,"0","0","0","1",,
,,,,,,,,,,"9362","29 IP Camera Licenses","2500","25","-29",,"0","0","0","1",,
,,,,,,,,,,"9363","30 IP Camera Licenses","2600","26","-30",,"0","0","0","1",,
,,,,,,,,,,"9364","31 IP Camera Licenses","2700","27","-31",,"0","0","0","1",,
,,,,,,,,,,"9365","32 IP Camera Licenses","2800","28","-32",,"0","0","0","1",,
,,,,,,,,,,"9366","33 IP Camera Licenses","2900","29","-33",,"0","0","0","0",,
,,,,,,,,,,"9367","34 IP Camera Licenses","3000","30","-34",,"0","0","0","0",,
,,,,,,,,,,"9368","35 IP Camera Licenses","3100","31","-35",,"0","0","0","0",,
,,,,,,,,,,"9369","36 IP Camera Licenses","3200","32","-36",,"0","0","0","0",,
,,,,,,,,,,"9370","37 IP Camera Licenses","3300","33","-37",,"0","0","0","0",,
,,,,,,,,,,"9371","38 IP Camera Licenses","3400","34","-38",,"0","0","0","0",,
,,,,,,,,,,"9372","39 IP Camera Licenses","3500","35","-39",,"0","0","0","0",,
,,,,,,,,,,"9373","40 IP Camera Licenses","3600","36","-40",,"0","0","0","0",,
,,,,,,,,,,"9374","41 IP Camera Licenses","3700","37","-41",,"0","0","0","0",,
,,,,,,,,,,"9375","42 IP Camera Licenses","3800","38","-42",,"0","0","0","0",,
,,,,,,,,,,"9376","43 IP Camera Licenses","3900","39","-43",,"0","0","0","0",,
,,,,,,,,,,"9377","44 IP Camera Licenses","4000","40","-44",,"0","0","0","0",,
,,,,,,,,,,"9378","45 IP Camera Licenses","4100","41","-45",,"0","0","0","0",,
